gene_id	cons_num	cons_bp	cons_prop
ENSG00000164898	50	4731	0.0936813
ENSG00000164900	69	5051	0.1000178
ENSG00000164902	15	1475	0.0292073
ENSG00000164904	15	1859	0.0368112
ENSG00000164916	9	667	0.0132077
ENSG00000164919	14	1881	0.0372468
ENSG00000164920	50	5662	0.1121166
ENSG00000164924	19	1388	0.0274846
ENSG00000164929	12	773	0.0153066
ENSG00000164930	16	833	0.0164947
ENSG00000164932	25	2833	0.0560979
ENSG00000164933	48	4633	0.0917408
ENSG00000164934	39	3361	0.0665531
ENSG00000164935	9	568	0.0112473
ENSG00000164938	18	1309	0.0259203
ENSG00000164941	35	2861	0.0566523
ENSG00000164944	3	251	0.0049702
ENSG00000164946	15	1047	0.0207323
ENSG00000164949	21	1105	0.0218808
ENSG00000164951	19	1486	0.0294252
ENSG00000164953	39	4946	0.0979387
ENSG00000164961	17	1176	0.0232867
ENSG00000164967	80	6158	0.1219382
ENSG00000164970	54	6179	0.1223540
ENSG00000164972	38	2920	0.0578206
ENSG00000164975	7	228	0.0045148
ENSG00000164976	40	3317	0.0656819
ENSG00000164978	32	2691	0.0532861
ENSG00000164983	8	451	0.0089305
ENSG00000164985	12	895	0.0177224
ENSG00000164989	16	1180	0.0233659
ENSG00000165006	6	718	0.0142175
ENSG00000165023	2	135	0.0026732
ENSG00000165025	0	0	0.0000000
ENSG00000165028	25	2558	0.0506525
ENSG00000165029	16	1055	0.0208907
ENSG00000165030	15	989	0.0195838
ENSG00000165046	54	4488	0.0888695
ENSG00000165055	14	1150	0.0227718
ENSG00000165059	8	386	0.0076434
ENSG00000165060	16	1387	0.0274648
ENSG00000165061	24	1737	0.0343954
ENSG00000165066	50	5149	0.1019584
ENSG00000165071	35	3414	0.0676026
ENSG00000165072	24	1758	0.0348112
ENSG00000165076	8	689	0.0136433
ENSG00000165078	27	1480	0.0293064
ENSG00000165084	15	883	0.0174848
ENSG00000165091	27	2066	0.0409101
ENSG00000165092	12	659	0.0130492
ENSG00000165097	22	1565	0.0309895
ENSG00000165102	9	891	0.0176432
ENSG00000165105	23	1650	0.0326726
ENSG00000165113	25	1968	0.0389695
ENSG00000165115	30	4081	0.0808103
ENSG00000165118	48	8269	0.1637393
ENSG00000165119	17	2213	0.0438209
ENSG00000165120	33	3831	0.0758599
ENSG00000165124	12	1120	0.0221778
ENSG00000165125	35	2397	0.0474644
ENSG00000165131	29	2152	0.0426130
ENSG00000165138	20	1854	0.0367121
ENSG00000165140	12	962	0.0190491
ENSG00000165152	50	5333	0.1056019
ENSG00000165156	19	2034	0.0402764
ENSG00000165164	9	1270	0.0251480
ENSG00000165168	14	899	0.0178016
ENSG00000165169	14	1134	0.0224550
ENSG00000165171	17	1477	0.0292469
ENSG00000165175	49	3660	0.0724738
ENSG00000165181	13	943	0.0186729
ENSG00000165182	31	2030	0.0401972
ENSG00000165185	23	1391	0.0275440
ENSG00000165186	53	5716	0.1131859
ENSG00000165188	31	1918	0.0379794
ENSG00000165192	57	4884	0.0967110
ENSG00000165194	62	7360	0.1457397
ENSG00000165195	45	3201	0.0633849
ENSG00000165197	45	3023	0.0598602
ENSG00000165202	11	518	0.0102572
ENSG00000165204	17	1717	0.0339993
ENSG00000165209	28	2589	0.0512663
ENSG00000165215	7	682	0.0135047
ENSG00000165219	30	3494	0.0691867
ENSG00000165233	6	310	0.0061385
ENSG00000165238	7	483	0.0095642
ENSG00000165240	20	1415	0.0280192
ENSG00000165244	23	1451	0.0287321
ENSG00000165246	8	478	0.0094652
ENSG00000165259	17	1067	0.0211283
ENSG00000165264	12	1226	0.0242767
ENSG00000165269	28	2044	0.0404744
ENSG00000165271	1	15	0.0002970
ENSG00000165272	49	3209	0.0635433
ENSG00000165275	45	3998	0.0791667
ENSG00000165280	97	8846	0.1751648
ENSG00000165282	45	4974	0.0984931
ENSG00000165283	35	3902	0.0772658
ENSG00000165288	6	1093	0.0216431
ENSG00000165300	23	1212	0.0239995
ENSG00000165304	6	501	0.0099206
ENSG00000165309	4	247	0.0048910
ENSG00000165312	17	959	0.0189897
ENSG00000165322	28	2058	0.0407517
ENSG00000165323	41	2164	0.0428506
ENSG00000165325	25	1758	0.0348112
ENSG00000165338	24	1924	0.0380983
ENSG00000165349	20	2690	0.0532663
ENSG00000165355	15	1313	0.0259995
ENSG00000165359	16	1707	0.0338013
ENSG00000165370	39	3744	0.0741371
ENSG00000165376	39	3409	0.0675036
ENSG00000165379	14	1514	0.0299796
ENSG00000165383	22	2815	0.0557415
ENSG00000165389	5	349	0.0069108
ENSG00000165392	66	6510	0.1289083
ENSG00000165406	17	2349	0.0465139
ENSG00000165409	18	1447	0.0286529
ENSG00000165410	15	2480	0.0491079
ENSG00000165416	10	640	0.0126730
ENSG00000165417	13	875	0.0173264
ENSG00000165424	19	1673	0.0331281
ENSG00000165434	23	1839	0.0364151
ENSG00000165443	38	2492	0.0493456
ENSG00000165449	9	687	0.0136037
ENSG00000165457	19	1208	0.0239203
ENSG00000165458	31	2078	0.0411477
ENSG00000165462	13	1651	0.0326924
ENSG00000165471	2	85	0.0016831
ENSG00000165474	20	1416	0.0280390
ENSG00000165475	6	321	0.0063563
ENSG00000165476	9	711	0.0140789
ENSG00000165478	23	1796	0.0355637
ENSG00000165480	7	259	0.0051286
ENSG00000165487	32	2594	0.0513653
ENSG00000165490	17	1226	0.0242767
ENSG00000165494	12	788	0.0156037
ENSG00000165495	44	4817	0.0953842
ENSG00000165496	7	1229	0.0243362
ENSG00000165501	15	1194	0.0236431
ENSG00000165502	60	5722	0.1133047
ENSG00000165506	31	2794	0.0553256
ENSG00000165507	18	1874	0.0371082
ENSG00000165509	4	229	0.0045346
ENSG00000165512	24	1453	0.0287717
ENSG00000165516	31	2720	0.0538603
ENSG00000165521	36	2710	0.0536623
ENSG00000165525	29	4725	0.0935625
ENSG00000165526	15	1540	0.0304944
ENSG00000165527	18	2314	0.0458209
ENSG00000165533	18	1218	0.0241183
ENSG00000165548	59	3535	0.0699986
ENSG00000165553	43	3302	0.0653848
ENSG00000165555	44	3678	0.0728302
ENSG00000165556	36	2551	0.0505139
ENSG00000165566	13	918	0.0181779
ENSG00000165568	23	1703	0.0337221
ENSG00000165572	5	496	0.0098216
ENSG00000165583	0	0	0.0000000
ENSG00000165584	2	245	0.0048514
ENSG00000165588	45	6020	0.1192056
ENSG00000165591	1	252	0.0049900
ENSG00000165606	13	1777	0.0351874
ENSG00000165609	24	1286	0.0254648
ENSG00000165617	35	2397	0.0474644
ENSG00000165621	7	592	0.0117225
ENSG00000165623	8	352	0.0069702
ENSG00000165626	13	1211	0.0239797
ENSG00000165629	37	2463	0.0487713
ENSG00000165630	14	1174	0.0232471
ENSG00000165632	23	2481	0.0491277
ENSG00000165633	20	1414	0.0279994
ENSG00000165637	35	2772	0.0548900
ENSG00000165643	10	919	0.0181977
ENSG00000165644	19	2423	0.0479792
ENSG00000165646	24	1386	0.0274450
ENSG00000165650	16	1415	0.0280192
ENSG00000165655	54	5583	0.1105523
ENSG00000165660	27	3443	0.0681769
ENSG00000165661	22	1494	0.0295836
ENSG00000165669	38	5169	0.1023544
ENSG00000165671	44	3421	0.0677412
ENSG00000165672	47	3260	0.0645532
ENSG00000165675	8	1298	0.0257025
ENSG00000165678	13	1313	0.0259995
ENSG00000165682	15	840	0.0166333
ENSG00000165684	56	3884	0.0769094
ENSG00000165685	8	473	0.0093662
ENSG00000165688	64	3660	0.0724738
ENSG00000165689	58	4045	0.0800974
ENSG00000165694	8	1517	0.0300390
ENSG00000165695	55	5514	0.1091860
ENSG00000165698	45	3413	0.0675828
ENSG00000165699	22	1435	0.0284153
ENSG00000165702	53	4931	0.0976416
ENSG00000165704	41	5507	0.1090473
ENSG00000165714	19	1268	0.0251084
ENSG00000165716	19	874	0.0173066
ENSG00000165724	19	1366	0.0270490
ENSG00000165730	17	1634	0.0323558
ENSG00000165731	21	1889	0.0374052
ENSG00000165732	30	3811	0.0754639
ENSG00000165733	8	1008	0.0199600
ENSG00000165752	5	258	0.0051088
ENSG00000165757	12	734	0.0145344
ENSG00000165762	12	755	0.0149502
ENSG00000165775	11	1331	0.0263559
ENSG00000165782	12	1130	0.0223758
ENSG00000165792	2	90	0.0017821
ENSG00000165794	24	1335	0.0264351
ENSG00000165795	84	9406	0.1862537
ENSG00000165799	67	4691	0.0928892
ENSG00000165801	37	2827	0.0559791
ENSG00000165802	25	2102	0.0416229
ENSG00000165804	7	433	0.0085741
ENSG00000165805	51	4450	0.0881171
ENSG00000165806	41	3081	0.0610087
ENSG00000165807	70	10049	0.1989862
ENSG00000165810	1	28	0.0005544
ENSG00000165813	45	2513	0.0497614
ENSG00000165816	48	2610	0.0516821
ENSG00000165819	47	5957	0.1179581
ENSG00000165821	16	1882	0.0372666
ENSG00000165828	14	1069	0.0211679
ENSG00000165832	35	2844	0.0563157
ENSG00000165837	17	661	0.0130888
ENSG00000165841	0	0	0.0000000
ENSG00000165861	16	1320	0.0261381
ENSG00000165863	40	3789	0.0750282
ENSG00000165868	59	4799	0.0950278
ENSG00000165879	20	1696	0.0335835
ENSG00000165886	66	6631	0.1313043
ENSG00000165887	24	2043	0.0404546
ENSG00000165891	20	1390	0.0275242
ENSG00000165895	24	1567	0.0310291
ENSG00000165898	27	1770	0.0350488
ENSG00000165899	15	1431	0.0283361
ENSG00000165905	71	5256	0.1040771
ENSG00000165912	30	2053	0.0406527
ENSG00000165914	11	887	0.0175640
ENSG00000165915	25	2219	0.0439397
ENSG00000165916	33	5669	0.1122552
ENSG00000165917	32	5543	0.1097602
ENSG00000165923	36	4076	0.0807113
ENSG00000165929	40	2801	0.0554642
ENSG00000165934	28	2034	0.0402764
ENSG00000165935	12	765	0.0151482
ENSG00000165943	41	3604	0.0713649
ENSG00000165948	29	3006	0.0595236
ENSG00000165949	14	1629	0.0322568
ENSG00000165953	5	190	0.0037623
ENSG00000165959	13	738	0.0146136
ENSG00000165966	12	1097	0.0217223
ENSG00000165970	13	1110	0.0219798
ENSG00000165972	29	2810	0.0556425
ENSG00000165973	66	5115	0.1012851
ENSG00000165983	37	2228	0.0441179
ENSG00000165985	42	3165	0.0626720
ENSG00000165995	15	1058	0.0209501
ENSG00000165996	10	921	0.0182373
ENSG00000165997	13	935	0.0185145
ENSG00000166002	23	1605	0.0317816
ENSG00000166004	28	1707	0.0338013
ENSG00000166006	14	1091	0.0216035
ENSG00000166012	28	2708	0.0536227
ENSG00000166016	11	440	0.0087127
ENSG00000166024	34	3690	0.0730679
ENSG00000166025	14	893	0.0176828
ENSG00000166033	36	3248	0.0643156
ENSG00000166035	22	1298	0.0257025
ENSG00000166037	36	3936	0.0779390
ENSG00000166046	8	346	0.0068513
ENSG00000166049	15	1097	0.0217223
ENSG00000166068	45	5324	0.1054237
ENSG00000166069	82	8557	0.1694422
ENSG00000166073	25	2238	0.0443160
ENSG00000166086	35	1706	0.0337815
ENSG00000166090	49	6332	0.1253837
ENSG00000166091	48	5227	0.1035029
ENSG00000166105	34	3192	0.0632067
ENSG00000166106	55	4154	0.0822558
ENSG00000166118	5	223	0.0044158
ENSG00000166123	7	275	0.0054454
ENSG00000166126	43	4749	0.0940377
ENSG00000166128	40	3684	0.0729491
ENSG00000166130	42	3514	0.0695828
ENSG00000166133	30	2451	0.0485337
ENSG00000166135	62	6454	0.1277995
ENSG00000166136	40	4232	0.0838003
ENSG00000166140	43	3098	0.0613453
ENSG00000166143	47	3562	0.0705333
ENSG00000166145	33	1993	0.0394646
ENSG00000166147	26	2838	0.0561969
ENSG00000166148	5	237	0.0046930
ENSG00000166152	31	2425	0.0480189
ENSG00000166153	22	2295	0.0454446
ENSG00000166159	34	2667	0.0528108
ENSG00000166160	2	136	0.0026930
ENSG00000166164	14	1859	0.0368112
ENSG00000166165	22	3282	0.0649888
ENSG00000166166	31	4211	0.0833845
ENSG00000166167	46	4952	0.0980575
ENSG00000166169	64	6904	0.1367102
ENSG00000166170	5	370	0.0073266
ENSG00000166171	68	7527	0.1490466
ENSG00000166173	30	2600	0.0514841
ENSG00000166181	10	921	0.0182373
ENSG00000166183	12	509	0.0100790
ENSG00000166188	53	3729	0.0738401
ENSG00000166189	38	2645	0.0523752
ENSG00000166192	6	486	0.0096236
ENSG00000166197	87	8675	0.1717788
ENSG00000166199	21	1874	0.0371082
ENSG00000166200	11	749	0.0148314
ENSG00000166206	28	2464	0.0487911
ENSG00000166211	12	902	0.0178610
ENSG00000166220	10	734	0.0145344
ENSG00000166224	11	603	0.0119404
ENSG00000166225	26	2465	0.0488109
ENSG00000166226	43	5809	0.1150274
ENSG00000166228	17	1050	0.0207917
ENSG00000166233	8	1115	0.0220788
ENSG00000166246	30	2672	0.0529098
ENSG00000166250	27	2146	0.0424942
ENSG00000166257	13	711	0.0140789
ENSG00000166260	28	2454	0.0485931
ENSG00000166261	10	1245	0.0246530
ENSG00000166262	35	3691	0.0730877
ENSG00000166263	28	2316	0.0458605
ENSG00000166265	18	1359	0.0269104
ENSG00000166266	15	1271	0.0251678
ENSG00000166268	21	1918	0.0379794
ENSG00000166272	45	3260	0.0645532
ENSG00000166275	35	1785	0.0353458
ENSG00000166278	70	7147	0.1415219
ENSG00000166289	6	933	0.0184749
ENSG00000166292	20	864	0.0171086
ENSG00000166295	20	1324	0.0262173
ENSG00000166311	7	311	0.0061583
ENSG00000166313	48	4452	0.0881567
ENSG00000166317	0	0	0.0000000
ENSG00000166321	32	2336	0.0462565
ENSG00000166323	42	4125	0.0816815
ENSG00000166326	61	6306	0.1248688
ENSG00000166329	43	3806	0.0753648
ENSG00000166333	62	3206	0.0634839
ENSG00000166337	100	12364	0.2448268
ENSG00000166340	83	10945	0.2167284
ENSG00000166341	19	2178	0.0431279
ENSG00000166342	12	657	0.0130096
ENSG00000166343	78	9575	0.1896002
ENSG00000166347	14	1196	0.0236827
ENSG00000166348	55	5314	0.1052256
ENSG00000166349	29	2499	0.0494842
ENSG00000166351	4	1062	0.0210293
ENSG00000166352	52	5758	0.1140175
ENSG00000166359	35	2796	0.0553652
ENSG00000166363	5	898	0.0177818
ENSG00000166368	7	1181	0.0233857
ENSG00000166377	7	742	0.0146928
ENSG00000166387	47	2811	0.0556623
ENSG00000166391	11	911	0.0180392
ENSG00000166394	25	1610	0.0318806
ENSG00000166396	14	832	0.0164749
ENSG00000166398	24	3824	0.0757213
ENSG00000166401	6	488	0.0096632
ENSG00000166402	15	1581	0.0313063
ENSG00000166405	23	2622	0.0519198
ENSG00000166407	50	6236	0.1234827
ENSG00000166411	20	1153	0.0228312
ENSG00000166415	8	730	0.0144552
ENSG00000166426	28	1733	0.0343162
ENSG00000166428	38	2344	0.0464149
ENSG00000166432	2	97	0.0019208
ENSG00000166435	33	3431	0.0679393
ENSG00000166436	50	5789	0.1146314
ENSG00000166439	32	3207	0.0635037
ENSG00000166441	37	3664	0.0725530
ENSG00000166444	59	3559	0.0704738
ENSG00000166446	19	963	0.0190689
ENSG00000166448	28	3148	0.0623354
ENSG00000166450	21	2399	0.0475040
ENSG00000166451	12	1129	0.0223560
ENSG00000166452	32	2837	0.0561771
ENSG00000166454	21	1484	0.0293856
ENSG00000166455	21	1674	0.0331479
ENSG00000166471	6	597	0.0118215
ENSG00000166477	25	1978	0.0391675
ENSG00000166478	40	5523	0.1093642
ENSG00000166479	1	36	0.0007129
ENSG00000166482	29	1631	0.0322964
ENSG00000166483	29	2078	0.0411477
ENSG00000166484	26	2054	0.0406725
ENSG00000166501	13	1233	0.0244154
ENSG00000166503	20	2028	0.0401576
ENSG00000166507	73	7555	0.1496010
ENSG00000166508	49	4691	0.0928892
ENSG00000166509	15	908	0.0179798
ENSG00000166510	25	2635	0.0521772
ENSG00000166523	3	348	0.0068910
ENSG00000166526	82	8608	0.1704521
ENSG00000166527	5	271	0.0053662
ENSG00000166529	32	3274	0.0648304
ENSG00000166532	23	1369	0.0271084
ENSG00000166535	30	4003	0.0792658
ENSG00000166546	40	1886	0.0373458
ENSG00000166548	22	1507	0.0298410
ENSG00000166557	29	2808	0.0556029
ENSG00000166558	26	2926	0.0579394
ENSG00000166562	5	172	0.0034059
ENSG00000166569	38	3009	0.0595830
ENSG00000166573	2	91	0.0018019
ENSG00000166575	29	2509	0.0496822
ENSG00000166578	29	1532	0.0303360
ENSG00000166579	19	2307	0.0456823
ENSG00000166582	9	1068	0.0211481
ENSG00000166589	32	2412	0.0477614
ENSG00000166592	23	1431	0.0283361
ENSG00000166595	12	607	0.0120196
ENSG00000166596	18	1316	0.0260589
ENSG00000166598	34	1962	0.0388507
ENSG00000166603	7	327	0.0064751
ENSG00000166619	10	835	0.0165343
ENSG00000166634	13	1001	0.0198214
ENSG00000166664	0	0	0.0000000
ENSG00000166669	9	704	0.0139403
ENSG00000166670	28	992	0.0196432
ENSG00000166676	9	342	0.0067721
ENSG00000166681	22	2542	0.0503356
ENSG00000166682	32	2914	0.0577018
ENSG00000166685	15	1694	0.0335439
ENSG00000166689	3	162	0.0032079
ENSG00000166704	4	461	0.0091285
ENSG00000166707	12	1487	0.0294450
ENSG00000166710	20	1545	0.0305935
ENSG00000166716	7	444	0.0087919
ENSG00000166734	20	1783	0.0353062
ENSG00000166736	34	3215	0.0636621
ENSG00000166741	55	8300	0.1643532
ENSG00000166743	27	2452	0.0485535
ENSG00000166747	46	5012	0.0992456
ENSG00000166750	0	0	0.0000000
ENSG00000166762	74	8461	0.1675412
ENSG00000166780	12	1037	0.0205342
ENSG00000166783	18	1068	0.0211481
ENSG00000166788	8	301	0.0059603
ENSG00000166793	52	5967	0.1181561
ENSG00000166794	70	5562	0.1101364
ENSG00000166796	33	2717	0.0538009
ENSG00000166797	48	4351	0.0861567
ENSG00000166800	22	1872	0.0370686
ENSG00000166801	3	154	0.0030494
ENSG00000166803	39	2938	0.0581771
ENSG00000166813	31	2264	0.0448308
ENSG00000166816	4	183	0.0036237
ENSG00000166819	32	2155	0.0426724
ENSG00000166821	25	1347	0.0266727
ENSG00000166822	27	1961	0.0388309
ENSG00000166823	38	2319	0.0459199
ENSG00000166825	18	975	0.0193065
ENSG00000166828	20	1850	0.0366329
ENSG00000166831	30	2331	0.0461575
ENSG00000166833	36	2212	0.0438011
ENSG00000166839	28	1603	0.0317419
ENSG00000166840	2	56	0.0011089
ENSG00000166845	17	1367	0.0270688
ENSG00000166847	38	2102	0.0416229
ENSG00000166848	41	3745	0.0741569
ENSG00000166851	29	1733	0.0343162
ENSG00000166855	39	4627	0.0916220
ENSG00000166856	25	1477	0.0292469
ENSG00000166860	70	4867	0.0963743
ENSG00000166862	22	1291	0.0255639
ENSG00000166863	82	6266	0.1240768
ENSG00000166866	66	7865	0.1557395
ENSG00000166869	13	827	0.0163759
ENSG00000166881	71	8976	0.1777391
ENSG00000166884	20	2333	0.0461971
ENSG00000166886	72	6255	0.1238589
ENSG00000166887	33	2784	0.0551276
ENSG00000166888	72	9468	0.1874814
ENSG00000166889	11	1320	0.0261381
ENSG00000166896	25	2754	0.0545336
ENSG00000166897	21	1463	0.0289697
ENSG00000166900	15	1565	0.0309895
ENSG00000166902	25	1042	0.0206333
ENSG00000166908	65	7361	0.1457595
ENSG00000166912	40	3280	0.0649492
ENSG00000166913	13	987	0.0195442
ENSG00000166920	36	3440	0.0681175
ENSG00000166922	39	2829	0.0560187
ENSG00000166923	54	4359	0.0863151
ENSG00000166924	51	4534	0.0897804
ENSG00000166925	38	4840	0.0958397
ENSG00000166926	2	459	0.0090889
ENSG00000166927	1	33	0.0006535
ENSG00000166928	1	33	0.0006535
ENSG00000166930	12	643	0.0127324
ENSG00000166938	64	5100	0.1009881
ENSG00000166946	40	3347	0.0662759
ENSG00000166947	34	2646	0.0523950
ENSG00000166948	13	804	0.0159205
ENSG00000166949	24	1440	0.0285143
ENSG00000166959	3	197	0.0039009
ENSG00000166960	18	1292	0.0255837
ENSG00000166961	5	243	0.0048118
ENSG00000166963	43	3775	0.0747510
ENSG00000166965	63	7136	0.1413041
ENSG00000166971	29	2560	0.0506921
ENSG00000166974	28	1769	0.0350290
ENSG00000166979	24	1951	0.0386329
ENSG00000166984	17	909	0.0179996
ENSG00000166986	63	9040	0.1790064
ENSG00000166987	53	7368	0.1458981
ENSG00000166997	85	8726	0.1727887
ENSG00000167004	50	4802	0.0950872
ENSG00000167005	38	3129	0.0619592
ENSG00000167011	41	3139	0.0621572
ENSG00000167014	12	1068	0.0211481
ENSG00000167034	18	1050	0.0207917
ENSG00000167037	2	86	0.0017029
ENSG00000167065	6	432	0.0085543
ENSG00000167074	31	4057	0.0803350
ENSG00000167077	19	1787	0.0353854
ENSG00000167080	0	0	0.0000000
ENSG00000167081	30	3681	0.0728896
ENSG00000167083	46	3398	0.0672858
ENSG00000167085	33	2545	0.0503950
ENSG00000167088	28	1858	0.0367914
ENSG00000167094	45	3760	0.0744540
ENSG00000167098	31	1664	0.0329498
ENSG00000167100	62	6349	0.1257203
ENSG00000167103	42	2793	0.0553058
ENSG00000167104	31	1772	0.0350884
ENSG00000167105	24	1450	0.0287123
ENSG00000167106	16	903	0.0178808
ENSG00000167107	36	2723	0.0539197
ENSG00000167110	30	1792	0.0354844
ENSG00000167112	51	3202	0.0634047
ENSG00000167113	31	1868	0.0369894
ENSG00000167114	29	1810	0.0358409
ENSG00000167117	3	193	0.0038217
ENSG00000167118	51	3197	0.0633057
ENSG00000167123	55	5261	0.1041762
ENSG00000167130	28	2279	0.0451278
ENSG00000167131	45	4344	0.0860181
ENSG00000167136	25	2145	0.0424744
ENSG00000167139	28	1958	0.0387715
ENSG00000167157	32	3218	0.0637215
ENSG00000167165	18	558	0.0110493
ENSG00000167173	12	1142	0.0226134
ENSG00000167178	11	870	0.0172274
ENSG00000167182	57	6689	0.1324528
ENSG00000167183	57	6213	0.1230273
ENSG00000167186	23	1796	0.0355637
ENSG00000167191	14	961	0.0190293
ENSG00000167193	79	5833	0.1155027
ENSG00000167194	89	11058	0.2189660
ENSG00000167195	15	937	0.0185541
ENSG00000167196	37	3443	0.0681769
ENSG00000167202	20	1267	0.0250886
ENSG00000167207	23	2003	0.0396626
ENSG00000167208	35	2252	0.0445932
ENSG00000167210	16	1586	0.0314053
ENSG00000167220	21	1812	0.0358805
ENSG00000167232	0	0	0.0000000
ENSG00000167244	30	2241	0.0443754
ENSG00000167257	82	6902	0.1366706
ENSG00000167258	31	2705	0.0535633
ENSG00000167261	21	1448	0.0286727
ENSG00000167264	74	6089	0.1205719
ENSG00000167272	21	1900	0.0376230
ENSG00000167280	14	1177	0.0233065
ENSG00000167281	15	1630	0.0322766
ENSG00000167283	56	5983	0.1184729
ENSG00000167286	46	4483	0.0887705
ENSG00000167291	26	903	0.0178808
ENSG00000167302	38	2677	0.0530089
ENSG00000167306	17	910	0.0180194
ENSG00000167311	35	3224	0.0638403
ENSG00000167315	33	3126	0.0618998
ENSG00000167323	42	5151	0.1019980
ENSG00000167325	44	5143	0.1018396
ENSG00000167332	21	1387	0.0274648
ENSG00000167333	14	1732	0.0342964
ENSG00000167346	31	2605	0.0515831
ENSG00000167355	46	3342	0.0661769
ENSG00000167359	26	1507	0.0298410
ENSG00000167360	15	1273	0.0252074
ENSG00000167363	17	1124	0.0222570
ENSG00000167371	34	5705	0.1129681
ENSG00000167377	5	1193	0.0236233
ENSG00000167378	26	4302	0.0851864
ENSG00000167380	11	681	0.0134849
ENSG00000167393	2	903	0.0178808
ENSG00000167394	78	7191	0.1423932
ENSG00000167395	33	3569	0.0706719
ENSG00000167397	60	4973	0.0984733
ENSG00000167414	26	3311	0.0655631
ENSG00000167419	42	4193	0.0830281
ENSG00000167434	5	308	0.0060989
ENSG00000167447	26	1526	0.0302172
ENSG00000167460	5	358	0.0070890
ENSG00000167461	32	2675	0.0529692
ENSG00000167468	65	4555	0.0901962
ENSG00000167470	38	2903	0.0574840
ENSG00000167476	36	3585	0.0709887
ENSG00000167483	19	2288	0.0453060
ENSG00000167487	52	4508	0.0892656
ENSG00000167491	29	2846	0.0563553
ENSG00000167508	31	2446	0.0484347
ENSG00000167513	8	452	0.0089503
ENSG00000167515	37	2439	0.0482961
ENSG00000167522	9	884	0.0175046
ENSG00000167523	21	1134	0.0224550
ENSG00000167524	64	7191	0.1423932
ENSG00000167525	106	10358	0.2051048
ENSG00000167526	25	2122	0.0420190
ENSG00000167528	6	285	0.0056435
ENSG00000167531	3	98	0.0019406
ENSG00000167535	57	6340	0.1255421
ENSG00000167536	93	9002	0.1782539
ENSG00000167543	57	7824	0.1549276
ENSG00000167548	70	6386	0.1264529
ENSG00000167549	85	6022	0.1192452
ENSG00000167550	56	4863	0.0962951
ENSG00000167552	36	2400	0.0475238
ENSG00000167553	14	2631	0.0520980
ENSG00000167554	9	680	0.0134651
ENSG00000167555	4	348	0.0068910
ENSG00000167562	6	752	0.0148908
ENSG00000167565	12	1235	0.0244550
ENSG00000167566	25	2139	0.0423556
ENSG00000167578	27	3378	0.0668898
