Gene stable ID	Chromosome/scaffold name	Transcription start site (TSS)	Gene name
ENSG00000197037	7	99616948	ZSCAN25
ENSG00000197037	7	99616966	ZSCAN25
ENSG00000197037	7	99619550	ZSCAN25
ENSG00000197037	7	99619625	ZSCAN25
ENSG00000180053	8	23706598	NKX2-6
ENSG00000066336	11	47378576	SPI1
ENSG00000066336	11	47378391	SPI1
ENSG00000118513	6	135181514	MYB
ENSG00000118513	6	135181315	MYB
ENSG00000118513	6	135181328	MYB
ENSG00000118513	6	135181508	MYB
ENSG00000198795	18	25352152	ZNF521
ENSG00000198795	18	25352155	ZNF521
ENSG00000180613	4	54100031	GSX2
ENSG00000116560	1	35193148	SFPQ
ENSG00000197044	19	11767092	ZNF441
ENSG00000183621	10	30984426	ZNF438
ENSG00000183621	10	30999517	ZNF438
ENSG00000183621	10	31031937	ZNF438
ENSG00000126003	20	32207791	PLAGL2
ENSG00000185960	X	624344	SHOX
ENSG00000185960	X	630807	SHOX
ENSG00000106290	7	100119398	TAF6
ENSG00000106290	7	100119364	TAF6
ENSG00000106290	7	100119346	TAF6
ENSG00000106290	7	100119841	TAF6
ENSG00000106004	7	27143668	HOXA5
ENSG00000142599	1	8817465	RERE
ENSG00000142599	1	8423666	RERE
ENSG00000142599	1	8817643	RERE
ENSG00000142182	21	44262216	DNMT3L
ENSG00000142182	21	44261890	DNMT3L
ENSG00000183434	X	133218348	TFDP3
ENSG00000131196	18	79395856	NFATC1
ENSG00000131196	18	79395930	NFATC1
ENSG00000131196	18	79395944	NFATC1
ENSG00000131196	18	79396131	NFATC1
ENSG00000131196	18	79396225	NFATC1
ENSG00000131196	18	79400322	NFATC1
ENSG00000131196	18	79400333	NFATC1
ENSG00000131196	18	79400336	NFATC1
ENSG00000131196	18	79400392	NFATC1
ENSG00000131196	18	79400274	NFATC1
ENSG00000197905	12	2959330	TEAD4
ENSG00000197905	12	2959407	TEAD4
ENSG00000197905	12	2959414	TEAD4
ENSG00000197905	12	2959796	TEAD4
ENSG00000197905	12	2959917	TEAD4
ENSG00000197905	12	2959944	TEAD4
ENSG00000197905	12	3011044	TEAD4
ENSG00000106410	7	144410227	NOBOX
ENSG00000103479	16	53434420	RBL2
ENSG00000197857	19	12294794	ZNF44
ENSG00000197857	19	12294834	ZNF44
ENSG00000197857	19	12294813	ZNF44
ENSG00000137309	6	34236873	HMGA1
ENSG00000137309	6	34238791	HMGA1
ENSG00000118058	11	118436464	KMT2A
ENSG00000118058	11	118436490	KMT2A
ENSG00000168505	2	236168369	GBX2
ENSG00000170604	19	45886170	IRF2BP1
ENSG00000124827	6	10881941	GCM2
ENSG00000105821	7	103344666	DNAJC2
ENSG00000105821	7	103344873	DNAJC2
ENSG00000074966	4	48134256	TXK
ENSG00000253293	7	27174306	HOXA10
ENSG00000253293	7	27180261	HOXA10
ENSG00000125878	20	610398	TCF15
ENSG00000237056	CHR_HSCHR6_MHC_MCF_CTG1	33488077	ZBTB22
ENSG00000128272	22	39519695	ATF4
ENSG00000128272	22	39520564	ATF4
ENSG00000101115	20	51802520	SALL4
ENSG00000101115	20	51802475	SALL4
ENSG00000176678	16	86576368	FOXL1
ENSG00000176678	16	86578506	FOXL1
ENSG00000215474	18	47249183	SKOR2
ENSG00000063587	X	153334147	ZNF275
ENSG00000030419	2	213151603	IKZF2
ENSG00000030419	2	213148629	IKZF2
ENSG00000115507	2	63050057	OTX1
ENSG00000115507	2	63050802	OTX1
ENSG00000109132	4	41748970	PHOX2B
ENSG00000178573	16	79599902	MAF
ENSG00000178573	16	79600714	MAF
ENSG00000177599	19	11798530	ZNF491
ENSG00000172748	8	232200	ZNF596
ENSG00000172748	8	232137	ZNF596
ENSG00000172748	8	232397	ZNF596
ENSG00000147596	8	70071327	PRDM14
ENSG00000065548	2	186486156	ZC3H15
ENSG00000106006	7	27147774	HOXA6
ENSG00000168062	11	64997045	BATF2
ENSG00000168062	11	64990273	BATF2
ENSG00000168062	11	64990274	BATF2
ENSG00000168062	11	64997018	BATF2
ENSG00000185219	3	44477670	ZNF445
ENSG00000185219	3	44455700	ZNF445
ENSG00000084676	2	24491932	NCOA1
ENSG00000084676	2	24492058	NCOA1
ENSG00000084676	2	24584541	NCOA1
ENSG00000084676	2	24584477	NCOA1
ENSG00000173757	17	42276406	STAT5B
ENSG00000173757	17	42276707	STAT5B
ENSG00000150051	10	27746060	MKX
ENSG00000150051	10	27745849	MKX
ENSG00000229253	CHR_HSCHR6_MHC_COX_CTG1	33239340	ZBTB22
ENSG00000009709	1	18631006	PAX7
ENSG00000009709	1	18631521	PAX7
ENSG00000009709	1	18631524	PAX7
ENSG00000181965	5	135535949	NEUROG1
ENSG00000110693	11	16341269	SOX6
ENSG00000110693	11	16408884	SOX6
ENSG00000110693	11	16402846	SOX6
ENSG00000110693	11	16402863	SOX6
ENSG00000110693	11	16476388	SOX6
ENSG00000060566	19	4153601	CREB3L3
ENSG00000060566	19	4153640	CREB3L3
ENSG00000060566	19	4153668	CREB3L3
ENSG00000133884	11	65333754	DPF2
ENSG00000133884	11	65333855	DPF2
ENSG00000197576	7	27130799	HOXA4
ENSG00000197576	7	27130191	HOXA4
ENSG00000197576	7	27130780	HOXA4
ENSG00000197576	7	27130733	HOXA4
ENSG00000105996	7	27102811	HOXA2
ENSG00000147488	8	52409743	ST18
ENSG00000147488	8	52409805	ST18
ENSG00000114861	3	71583993	FOXP1
ENSG00000114861	3	71543557	FOXP1
ENSG00000114861	3	71583756	FOXP1
ENSG00000114861	3	71583719	FOXP1
ENSG00000114861	3	71064926	FOXP1
ENSG00000114861	3	71130592	FOXP1
ENSG00000114861	3	71583698	FOXP1
ENSG00000114861	3	71245364	FOXP1
ENSG00000114861	3	71304760	FOXP1
ENSG00000114861	3	71130892	FOXP1
ENSG00000114861	3	71583683	FOXP1
ENSG00000114861	3	71493564	FOXP1
ENSG00000114861	3	71198381	FOXP1
ENSG00000114861	3	71210869	FOXP1
ENSG00000114861	3	71583939	FOXP1
ENSG00000114861	3	71583989	FOXP1
ENSG00000008083	6	15246296	JARID2
ENSG00000008083	6	15248855	JARID2
ENSG00000206538	3	86991107	VGLL3
ENSG00000206538	3	86991119	VGLL3
ENSG00000176542	3	113674896	USF3
ENSG00000176542	3	113696646	USF3
ENSG00000131759	17	40309194	RARA
ENSG00000131759	17	40318281	RARA
ENSG00000131759	17	40318285	RARA
ENSG00000131759	17	40341388	RARA
ENSG00000131759	17	40342363	RARA
ENSG00000131759	17	40345241	RARA
ENSG00000196345	3	44555193	ZKSCAN7
ENSG00000196345	3	44555203	ZKSCAN7
ENSG00000196345	3	44555208	ZKSCAN7
ENSG00000196345	3	44555229	ZKSCAN7
ENSG00000080298	9	3525983	RFX3
ENSG00000080298	9	3395596	RFX3
ENSG00000080298	9	3257199	RFX3
ENSG00000080298	9	3270738	RFX3
ENSG00000080298	9	3489416	RFX3
ENSG00000080298	9	3489428	RFX3
ENSG00000080298	9	3346764	RFX3
ENSG00000080298	9	3526004	RFX3
ENSG00000080298	9	3395588	RFX3
ENSG00000080298	9	3526001	RFX3
ENSG00000080298	9	3489487	RFX3
ENSG00000176009	11	8938211	ASCL3
ENSG00000204304	6	32190186	PBX2
ENSG00000130522	19	18281622	JUND
ENSG00000130522	19	18280929	JUND
ENSG00000070444	17	2401118	MNT
ENSG00000198914	2	104855511	POU3F3
ENSG00000178662	2	165572339	CSRNP3
ENSG00000178662	2	165469647	CSRNP3
ENSG00000204779	9	65285209	FOXD4L5
ENSG00000120693	13	36879829	SMAD9
ENSG00000120693	13	36920238	SMAD9
ENSG00000120693	13	36920272	SMAD9
ENSG00000165606	10	49395451	DRGX
ENSG00000165606	10	49396016	DRGX
ENSG00000205143	9	34628107	ARID3C
ENSG00000186766	10	127737235	FOXI2
ENSG00000178951	19	4066945	ZBTB7A
ENSG00000178951	19	4065732	ZBTB7A
ENSG00000106511	7	15686812	MEOX2
ENSG00000273514	9	41128463	FOXD4L6
ENSG00000130382	19	6279948	MLLT1
ENSG00000128709	2	176122720	HOXD9
ENSG00000124201	20	49278065	ZNFX1
ENSG00000124201	20	49278219	ZNFX1
ENSG00000050344	7	26152240	NFE2L3
ENSG00000050344	7	26178003	NFE2L3
ENSG00000118007	3	136752368	STAG1
ENSG00000077150	10	102394597	NFKB2
ENSG00000077150	10	102395693	NFKB2
ENSG00000077150	10	102395706	NFKB2
ENSG00000077150	10	102394110	NFKB2
ENSG00000148704	10	117138301	VAX1
ENSG00000148704	10	117138056	VAX1
ENSG00000125968	20	31605283	ID1
ENSG00000196843	2	96536749	ARID5A
ENSG00000196843	2	96537345	ARID5A
ENSG00000140968	16	85898803	IRF8
ENSG00000140968	16	85902689	IRF8
ENSG00000140968	16	85902815	IRF8
ENSG00000140968	16	85902838	IRF8
ENSG00000140968	16	85914043	IRF8
ENSG00000140968	16	85914313	IRF8
ENSG00000276194	CHR_HSCHR17_7_CTG4	37749771	HNF1B
ENSG00000276194	CHR_HSCHR17_7_CTG4	37749583	HNF1B
ENSG00000172379	15	80404351	ARNT2
ENSG00000172379	15	80441231	ARNT2
ENSG00000172379	15	80441239	ARNT2
ENSG00000172379	15	80441240	ARNT2
ENSG00000172379	15	80404401	ARNT2
ENSG00000274577	CHR_HSCHR17_7_CTG4	36939305	LHX1
ENSG00000136826	9	107489646	KLF4
ENSG00000166197	10	102152176	NOLC1
ENSG00000198740	17	49362473	ZNF652
ENSG00000198740	17	49362116	ZNF652
ENSG00000100207	22	42215442	TCF20
ENSG00000100207	22	42215440	TCF20
ENSG00000149922	16	30091884	TBX6
ENSG00000149922	16	30091213	TBX6
ENSG00000149922	16	30091887	TBX6
ENSG00000149922	16	30091249	TBX6
ENSG00000169714	3	129183905	CNBP
ENSG00000169714	3	129183922	CNBP
ENSG00000169714	3	129183899	CNBP
ENSG00000169714	3	129183910	CNBP
ENSG00000138380	2	202912214	CARF
ENSG00000138380	2	202912283	CARF
ENSG00000138380	2	202912289	CARF
ENSG00000138380	2	202912601	CARF
ENSG00000138380	2	202912218	CARF
ENSG00000151650	10	133237404	VENTX
ENSG00000005102	17	43661954	MEOX1
ENSG00000005102	17	43661922	MEOX1
ENSG00000005102	17	43661563	MEOX1
ENSG00000132005	19	14006285	RFX1
ENSG00000114315	3	194136145	HES1
ENSG00000063438	5	304176	AHRR
ENSG00000189190	19	52786763	ZNF600
ENSG00000213780	6	30908184	GTF2H4
ENSG00000213780	6	30908221	GTF2H4
ENSG00000179111	17	8124084	HES7
ENSG00000180938	8	124973298	ZNF572
ENSG00000184659	9	65736555	FOXD4L4
ENSG00000122592	7	27156677	HOXA7
ENSG00000179348	3	128493185	GATA2
ENSG00000179348	3	128487916	GATA2
ENSG00000179348	3	128488530	GATA2
ENSG00000179348	3	128490648	GATA2
ENSG00000119508	9	99821855	NR4A3
ENSG00000119508	9	99826727	NR4A3
ENSG00000103199	16	4767218	ZNF500
ENSG00000103199	16	4767216	ZNF500
ENSG00000103199	16	4766004	ZNF500
ENSG00000103199	16	4766972	ZNF500
ENSG00000083307	8	101492432	GRHL2
ENSG00000083307	8	101492439	GRHL2
ENSG00000083307	8	101492758	GRHL2
ENSG00000109101	17	28506260	FOXN1
ENSG00000109101	17	28523941	FOXN1
ENSG00000172888	3	40524878	ZNF621
ENSG00000172888	3	40524885	ZNF621
ENSG00000114126	3	142149521	TFDP2
ENSG00000114126	3	142028665	TFDP2
ENSG00000114126	3	142028626	TFDP2
ENSG00000114126	3	142028646	TFDP2
ENSG00000114126	3	142149532	TFDP2
ENSG00000114126	3	142005469	TFDP2
ENSG00000114126	3	142101757	TFDP2
ENSG00000114126	3	141963835	TFDP2
ENSG00000114126	3	142028597	TFDP2
ENSG00000114126	3	142028631	TFDP2
ENSG00000114126	3	142029157	TFDP2
ENSG00000114126	3	142090838	TFDP2
ENSG00000114126	3	142126370	TFDP2
ENSG00000114126	3	142000353	TFDP2
ENSG00000009950	7	73624492	MLXIPL
ENSG00000009950	7	73624540	MLXIPL
ENSG00000108799	17	42745030	EZH1
ENSG00000108799	17	42745049	EZH1
ENSG00000108799	17	42745031	EZH1
ENSG00000108799	17	42745037	EZH1
ENSG00000175879	2	176129694	HOXD8
ENSG00000175879	2	176129740	HOXD8
ENSG00000175879	2	176130022	HOXD8
ENSG00000175879	2	176130357	HOXD8
ENSG00000125850	20	18057877	OVOL2
ENSG00000120690	13	41019314	ELF1
ENSG00000120690	13	40982225	ELF1
ENSG00000120690	13	40982899	ELF1
ENSG00000162086	16	3305486	ZNF75A
ENSG00000162086	16	3311790	ZNF75A
ENSG00000162086	16	3308332	ZNF75A
ENSG00000275111	2	95165438	ZNF2
ENSG00000132170	3	12287368	PPARG
ENSG00000132170	3	12287388	PPARG
ENSG00000132170	3	12287860	PPARG
ENSG00000132170	3	12287901	PPARG
ENSG00000132170	3	12287943	PPARG
ENSG00000132170	3	12287983	PPARG
ENSG00000132170	3	12287987	PPARG
ENSG00000132170	3	12288838	PPARG
ENSG00000132170	3	12289071	PPARG
ENSG00000132170	3	12305773	PPARG
ENSG00000132170	3	12312388	PPARG
ENSG00000132170	3	12351472	PPARG
ENSG00000132170	3	12379706	PPARG
ENSG00000118922	13	73995049	KLF12
ENSG00000196700	20	63969865	ZNF512B
ENSG00000204644	6	29677154	ZFP57
ENSG00000204644	6	29681110	ZFP57
ENSG00000204644	6	29677302	ZFP57
ENSG00000157259	7	92447448	GATAD1
ENSG00000180626	17	5184397	ZNF594
ENSG00000180626	17	5191883	ZNF594
ENSG00000186951	22	46150552	PPARA
ENSG00000186951	22	46150606	PPARA
ENSG00000186951	22	46151884	PPARA
ENSG00000186951	22	46176748	PPARA
ENSG00000186951	22	46150596	PPARA
ENSG00000214652	7	64045443	ZNF727
ENSG00000183734	11	2270952	ASCL2
ENSG00000122877	10	62816355	EGR2
ENSG00000122877	10	62816315	EGR2
ENSG00000122877	10	62819167	EGR2
ENSG00000186777	4	305321	ZNF732
ENSG00000142611	1	3069197	PRDM16
ENSG00000142611	1	3069211	PRDM16
ENSG00000124092	20	57525107	CTCFL
ENSG00000124092	20	57524867	CTCFL
ENSG00000124092	20	57525652	CTCFL
ENSG00000124092	20	57525209	CTCFL
ENSG00000124092	20	57525579	CTCFL
ENSG00000124092	20	57524257	CTCFL
ENSG00000185551	15	96325938	NR2F2
ENSG00000185551	15	96330717	NR2F2
ENSG00000185551	15	96332537	NR2F2
ENSG00000185551	15	96333163	NR2F2
ENSG00000185551	15	96332565	NR2F2
ENSG00000172845	2	173965702	SP3
ENSG00000172845	2	173964219	SP3
ENSG00000172845	2	173964553	SP3
ENSG00000172845	2	173963835	SP3
ENSG00000126733	X	86148458	DACH2
ENSG00000126733	X	86148621	DACH2
ENSG00000126733	X	86262968	DACH2
ENSG00000125816	20	21398028	NKX2-4
ENSG00000197123	7	64228474	ZNF679
ENSG00000197123	7	64249118	ZNF679
ENSG00000108813	17	49969174	DLX4
ENSG00000108813	17	49972766	DLX4
ENSG00000108813	17	49972939	DLX4
ENSG00000104064	15	50355408	GABPB1
ENSG00000104064	15	50355153	GABPB1
ENSG00000104064	15	50355198	GABPB1
ENSG00000170786	8	56320175	SDR16C5
ENSG00000170786	8	56320682	SDR16C5
ENSG00000154727	21	25734570	GABPA
ENSG00000154727	21	25735384	GABPA
ENSG00000008441	19	12995608	NFIX
ENSG00000008441	19	12995838	NFIX
ENSG00000008441	19	13012188	NFIX
ENSG00000008441	19	13012207	NFIX
ENSG00000008441	19	13023991	NFIX
ENSG00000008441	19	13024032	NFIX
ENSG00000008441	19	13024580	NFIX
ENSG00000008441	19	13024581	NFIX
ENSG00000008441	19	13024613	NFIX
ENSG00000008441	19	13024627	NFIX
ENSG00000008441	19	13024939	NFIX
ENSG00000198816	19	7516118	ZNF358
ENSG00000178665	7	55912638	ZNF713
ENSG00000177125	9	126879348	ZBTB34
ENSG00000164107	4	173530229	HAND2
ENSG00000005073	7	27185216	HOXA11
ENSG00000150907	13	40666597	FOXO1
ENSG00000198546	10	133308475	ZNF511
ENSG00000198546	10	133308941	ZNF511
ENSG00000177374	17	2054215	HIC1
ENSG00000177374	17	2055099	HIC1
ENSG00000177374	17	2056219	HIC1
ENSG00000177374	17	2056310	HIC1
ENSG00000197008	7	64794425	ZNF138
ENSG00000198791	8	17246878	CNOT7
ENSG00000125813	20	21705659	PAX1
ENSG00000125813	20	21706223	PAX1
ENSG00000107485	10	8045378	GATA3
ENSG00000107485	10	8053604	GATA3
ENSG00000107485	10	8054653	GATA3
ENSG00000107485	10	8054688	GATA3
ENSG00000107485	10	8054810	GATA3
ENSG00000095951	6	12012338	HIVEP1
ENSG00000147601	8	73008864	TERF1
ENSG00000091138	7	107803207	SLC26A3
ENSG00000172000	19	2867335	ZNF556
ENSG00000106031	7	27200106	HOXA13
ENSG00000187605	2	73986404	TET3
ENSG00000163497	2	218985657	FEV
ENSG00000263141	CHR_HSCHR21_3_CTG1_1	32771668	PAXBP1
ENSG00000263141	CHR_HSCHR21_3_CTG1_1	32771858	PAXBP1
ENSG00000272602	4	53285	ZNF595
ENSG00000173275	X	135344796	ZNF449
ENSG00000118260	2	207529737	CREB1
ENSG00000118260	2	207529892	CREB1
ENSG00000118260	2	207529912	CREB1
ENSG00000118260	2	207529923	CREB1
ENSG00000118260	2	207529940	CREB1
ENSG00000118260	2	207559188	CREB1
ENSG00000118260	2	207559226	CREB1
ENSG00000118260	2	207560314	CREB1
ENSG00000118260	2	207575286	CREB1
ENSG00000118900	16	4847631	UBN1
ENSG00000118900	16	4848380	UBN1
ENSG00000118900	16	4852215	UBN1
ENSG00000116017	19	926037	ARID3A
ENSG00000136866	9	113056716	ZFP37
ENSG00000136866	9	113056759	ZFP37
ENSG00000136866	9	113056688	ZFP37
ENSG00000205899	17	1270559	BHLHA9
ENSG00000164683	8	79767863	HEY1
ENSG00000164683	8	79767857	HEY1
ENSG00000165119	9	83980604	HNRNPK
ENSG00000165119	9	83978452	HNRNPK
ENSG00000165119	9	83980250	HNRNPK
ENSG00000165119	9	83980269	HNRNPK
ENSG00000198081	18	5296040	ZBTB14
ENSG00000198081	18	5296195	ZBTB14
ENSG00000198081	18	5297053	ZBTB14
ENSG00000198081	18	5295702	ZBTB14
ENSG00000071794	3	149086530	HLTF
ENSG00000196247	7	64666198	ZNF107
ENSG00000196247	7	64689355	ZNF107
ENSG00000196247	7	64679173	ZNF107
ENSG00000197779	X	47836902	ZNF81
ENSG00000196793	10	43568459	ZNF239
ENSG00000196793	10	43574584	ZNF239
ENSG00000196793	10	43574618	ZNF239
ENSG00000213020	19	52735044	ZNF611
ENSG00000213020	19	52729882	ZNF611
ENSG00000213020	19	52728786	ZNF611
ENSG00000213020	19	52735054	ZNF611
ENSG00000182463	20	52972407	TSHZ2
ENSG00000182463	20	53185283	TSHZ2
ENSG00000182463	20	53185646	TSHZ2
ENSG00000156531	X	134373253	PHF6
ENSG00000156531	X	134373312	PHF6
ENSG00000156531	X	134373373	PHF6
ENSG00000113916	3	187745727	BCL6
ENSG00000113916	3	187736569	BCL6
ENSG00000113916	3	187734882	BCL6
ENSG00000113916	3	187745725	BCL6
ENSG00000115661	2	219245455	STK16
ENSG00000159086	21	32771858	PAXBP1
ENSG00000159086	21	32771687	PAXBP1
ENSG00000159086	21	32771668	PAXBP1
ENSG00000159086	21	32755311	PAXBP1
ENSG00000277104	CHR_HSCHR17_7_CTG4	37411498	TADA2A
ENSG00000277104	CHR_HSCHR17_7_CTG4	37411514	TADA2A
ENSG00000277104	CHR_HSCHR17_7_CTG4	37411563	TADA2A
ENSG00000277104	CHR_HSCHR17_7_CTG4	37411844	TADA2A
ENSG00000177853	10	96129715	ZNF518A
ENSG00000177853	10	96130056	ZNF518A
ENSG00000177853	10	96151409	ZNF518A
ENSG00000014824	4	41990472	SLC30A9
ENSG00000041988	1	6624866	THAP3
ENSG00000041988	1	6625181	THAP3
ENSG00000041988	1	6625192	THAP3
ENSG00000146757	7	65373799	ZNF92
ENSG00000146757	7	65373881	ZNF92
ENSG00000141579	17	82840578	ZNF750
ENSG00000273529	CHR_HSCHR1_1_CTG3	2530245	HES5
ENSG00000169016	2	11466149	E2F6
ENSG00000169016	2	11466177	E2F6
ENSG00000274636	CHR_HSCHR16_3_CTG1	4314761	GLIS2
ENSG00000274636	CHR_HSCHR16_3_CTG1	4332224	GLIS2
ENSG00000181827	15	56144435	RFX7
ENSG00000181827	15	56243266	RFX7
ENSG00000181827	15	56189886	RFX7
ENSG00000166526	7	100081727	ZNF3
ENSG00000166526	7	100081740	ZNF3
ENSG00000166526	7	100081764	ZNF3
ENSG00000166526	7	100079167	ZNF3
ENSG00000168826	4	4290251	ZBTB49
ENSG00000106536	7	38977998	POU6F2
ENSG00000106536	7	39006808	POU6F2
ENSG00000106536	7	39034335	POU6F2
ENSG00000106536	7	39083561	POU6F2
ENSG00000106536	7	39085055	POU6F2
ENSG00000106536	7	39085765	POU6F2
ENSG00000106536	7	39406618	POU6F2
ENSG00000164631	7	6700914	ZNF12
ENSG00000164631	7	6706923	ZNF12
ENSG00000136153	13	75620434	LMO7
ENSG00000130940	1	10796648	CASZ1
ENSG00000130940	1	10796650	CASZ1
ENSG00000006194	16	3282943	ZNF263
ENSG00000006194	16	3283485	ZNF263
ENSG00000006194	16	3283506	ZNF263
ENSG00000006194	16	3283510	ZNF263
ENSG00000006194	16	3283955	ZNF263
ENSG00000138433	2	174395715	CIR1
ENSG00000248496	CHR_HSCHR6_MHC_COX_CTG1	28587330	ZBED9
ENSG00000170370	10	117542444	EMX2
ENSG00000170370	10	117542445	EMX2
ENSG00000116035	2	70900590	VAX2
ENSG00000116035	2	70900798	VAX2
ENSG00000116035	2	70921207	VAX2
ENSG00000228333	CHR_HSCHR6_MHC_DBB_CTG1	33178520	RXRB
ENSG00000228333	CHR_HSCHR6_MHC_DBB_CTG1	33178594	RXRB
ENSG00000103449	16	51151275	SALL1
ENSG00000103449	16	51150597	SALL1
ENSG00000172262	5	43120883	ZNF131
ENSG00000172262	5	43120918	ZNF131
ENSG00000172262	5	43121508	ZNF131
ENSG00000172262	5	43121533	ZNF131
ENSG00000172262	5	43121536	ZNF131
ENSG00000172262	5	43121540	ZNF131
ENSG00000172262	5	43121596	ZNF131
ENSG00000172262	5	43121598	ZNF131
ENSG00000172262	5	43121684	ZNF131
ENSG00000172262	5	43122039	ZNF131
ENSG00000172262	5	43161831	ZNF131
ENSG00000206455	CHR_HSCHR6_MHC_QBL_CTG1	31150981	TCF19
ENSG00000206455	CHR_HSCHR6_MHC_QBL_CTG1	31150986	TCF19
ENSG00000121075	17	61452404	TBX4
ENSG00000121075	17	61452418	TBX4
ENSG00000121075	17	61452422	TBX4
ENSG00000121075	17	61456446	TBX4
ENSG00000121075	17	61456464	TBX4
ENSG00000159263	21	36699134	SIM2
ENSG00000159263	21	36709181	SIM2
ENSG00000166337	11	6612667	TAF10
ENSG00000236353	CHR_HSCHR6_MHC_MCF_CTG1	32266609	PBX2
ENSG00000161914	19	11505923	ZNF653
ENSG00000103495	16	29806106	MAZ
ENSG00000103495	16	29806537	MAZ
ENSG00000103495	16	29806550	MAZ
ENSG00000103495	16	29806596	MAZ
ENSG00000170166	2	176151222	HOXD4
ENSG00000177463	3	14947584	NR2C2
ENSG00000177463	3	14947729	NR2C2
ENSG00000177463	3	14962407	NR2C2
ENSG00000177463	3	14962409	NR2C2
ENSG00000177463	3	15003915	NR2C2
ENSG00000128645	2	176188579	HOXD1
ENSG00000148826	10	132786052	NKX6-2
ENSG00000163884	3	126357442	KLF15
ENSG00000006468	7	13989946	ETV1
ENSG00000006468	7	13989676	ETV1
ENSG00000006468	7	13988873	ETV1
ENSG00000006468	7	13986514	ETV1
ENSG00000006468	7	13989947	ETV1
ENSG00000006468	7	13990690	ETV1
ENSG00000006468	7	13991249	ETV1
ENSG00000006468	7	13986452	ETV1
ENSG00000006468	7	13986441	ETV1
ENSG00000006468	7	13991425	ETV1
ENSG00000006468	7	13991384	ETV1
ENSG00000071564	19	1650278	TCF3
ENSG00000071564	19	1650745	TCF3
ENSG00000071564	19	1652604	TCF3
ENSG00000071564	19	1652329	TCF3
ENSG00000198146	15	34988287	ZNF770
ENSG00000172238	4	93828753	ATOH1
ENSG00000010030	6	36387566	ETV7
ENSG00000010030	6	36387616	ETV7
ENSG00000010030	6	36387783	ETV7
ENSG00000010030	6	36387800	ETV7
ENSG00000128604	7	128937612	IRF5
ENSG00000128604	7	128937940	IRF5
ENSG00000128604	7	128937962	IRF5
ENSG00000128604	7	128937972	IRF5
ENSG00000128604	7	128937989	IRF5
ENSG00000128604	7	128940672	IRF5
ENSG00000128604	7	128940838	IRF5
ENSG00000128604	7	128938217	IRF5
ENSG00000128713	2	176107286	HOXD11
ENSG00000087903	19	6110534	RFX2
ENSG00000087903	19	6049232	RFX2
ENSG00000087903	19	6110532	RFX2
ENSG00000087903	19	6008226	RFX2
ENSG00000087903	19	6110512	RFX2
ENSG00000087903	19	6110482	RFX2
ENSG00000087903	19	6110480	RFX2
ENSG00000087903	19	6110446	RFX2
ENSG00000087903	19	6113761	RFX2
ENSG00000087903	19	6199529	RFX2
ENSG00000087903	19	6110601	RFX2
ENSG00000087903	19	6057283	RFX2
ENSG00000087903	19	6110476	RFX2
ENSG00000236609	7	6615617	ZNF853
ENSG00000016082	5	51383391	ISL1
ENSG00000276644	13	71867192	DACH1
ENSG00000249459	17	18682259	ZNF286B
ENSG00000154227	15	100544720	CERS3
ENSG00000154227	15	100544271	CERS3
ENSG00000154227	15	100544413	CERS3
ENSG00000107859	10	102241474	PITX3
ENSG00000107859	10	102232083	PITX3
ENSG00000122728	9	32635669	TAF1L
ENSG00000010539	16	3235360	ZNF200
ENSG00000010539	16	3235456	ZNF200
ENSG00000010539	16	3235457	ZNF200
ENSG00000010539	16	3235167	ZNF200
ENSG00000010539	16	3235186	ZNF200
ENSG00000010539	16	3235070	ZNF200
ENSG00000125820	20	21514026	NKX2-2
ENSG00000064195	17	49995224	DLX3
ENSG00000167840	17	5111841	ZNF232
ENSG00000167840	17	5123102	ZNF232
ENSG00000068305	15	99565700	MEF2A
ENSG00000068305	15	99565928	MEF2A
ENSG00000068305	15	99565980	MEF2A
ENSG00000068305	15	99565990	MEF2A
ENSG00000068305	15	99566087	MEF2A
ENSG00000182568	3	18425337	SATB1
ENSG00000182568	3	18424573	SATB1
ENSG00000182568	3	18438773	SATB1
ENSG00000103241	16	86510527	FOXF1
ENSG00000198039	7	64903247	ZNF273
ENSG00000160973	8	144476335	FOXH1
ENSG00000102554	13	73058792	KLF5
ENSG00000102554	13	73054976	KLF5
ENSG00000183336	16	29454964	BOLA2
ENSG00000206366	CHR_HSCHR6_MHC_QBL_CTG1	31892374	ZBTB12
ENSG00000163132	4	4859666	MSX1
ENSG00000206289	CHR_HSCHR6_MHC_QBL_CTG1	33129499	RXRB
ENSG00000206289	CHR_HSCHR6_MHC_QBL_CTG1	33129425	RXRB
ENSG00000137203	6	10404594	TFAP2A
ENSG00000137203	6	10412389	TFAP2A
ENSG00000137203	6	10415262	TFAP2A
ENSG00000137203	6	10419638	TFAP2A
ENSG00000137203	6	10415206	TFAP2A
ENSG00000137203	6	10416190	TFAP2A
ENSG00000137203	6	10414985	TFAP2A
ENSG00000137203	6	10410094	TFAP2A
ENSG00000137203	6	10415000	TFAP2A
ENSG00000137203	6	10412879	TFAP2A
ENSG00000184911	X	72777009	DMRTC1B
ENSG00000184911	X	72777148	DMRTC1B
ENSG00000184911	X	72842783	DMRTC1B
ENSG00000184911	X	72842968	DMRTC1B
ENSG00000184911	X	72844856	DMRTC1B
ENSG00000184911	X	72845139	DMRTC1B
ENSG00000184911	X	72845042	DMRTC1B
ENSG00000160199	21	42974510	PKNOX1
